shift [ppm],Intensity [au]
15.7609,-0.669
15.7606,-1.014
15.76029,-0.449
15.75999,0.241
15.75968,0.355
15.75938,0.596
15.75907,-0.294
15.75876,-2.193
15.75846,-3.286
15.75815,-3.468
15.75785,-2.798
15.75754,-1.467
15.75724,-0.797
15.75693,-1.03
15.75663,-0.724
15.75632,-0.554
15.75602,-0.192
15.75571,-1.045
15.7554,-1.008
15.7551,0.343
15.75479,-0.631
15.75449,-2.12
15.75418,-3.002
15.75388,-2.673
15.75357,-1.739
15.75327,0.224
15.75296,-0.38
15.75266,0.116
15.75235,1.63
15.75204,1.989
15.75174,1.601
15.75143,1.404
15.75113,1.054
15.75082,1.728
15.75052,1.581
15.75021,0.048
15.74991,-0.721
15.7496,-0.296
15.7493,-1.307
15.74899,-1.789
15.74868,-0.349
15.74838,-0.105
15.74807,-1.673
15.74777,-3.205
15.74746,-3.217
15.74716,-2.849
15.74685,-2.747
15.74655,-3.228
15.74624,-1.574
15.74594,-0.622
15.74563,-1.331
15.74532,-0.153
15.74502,1.25
15.74471,2.211
15.74441,2.247
15.7441,2.538
15.7438,1.6
15.74349,1.659
15.74319,1.071
15.74288,-3.489
15.74258,-6.358
15.74227,-5.804
15.74196,-5.795
15.74166,-6.188
15.74135,-5.632
15.74105,-4.604
15.74074,-3.389
15.74044,-1.54
15.74013,-0.604
15.73983,-2.468
15.73952,-4.977
15.73922,-5.391
15.73891,-5.278
15.7386,-4.077
15.7383,-2.95
15.73799,-2.81
15.73769,-3.149
15.73738,-2.49
15.73708,-1.577
15.73677,-0.768
15.73647,-0.008
15.73616,-0.247
15.73586,-1.201
15.73555,-1.886
15.73524,-0.837
15.73494,-0.179
15.73463,-0.811
15.73433,-2.681
15.73402,-4.077
15.73372,-4.578
15.73341,-2.58
15.73311,-1.007
15.7328,-1.401
15.7325,-1.905
15.73219,-0.772
15.73188,0.415
15.73158,-0.321
15.73127,-2.142
15.73097,-2.988
15.73066,-3.257
15.73036,-3.495
15.73005,-3.217
15.72975,-3.438
15.72944,-4.157
15.72914,-3.654
15.72883,-3.533
15.72852,-3.607
15.72822,-2.65
15.72791,-0.756
15.72761,2.028
15.7273,1.942
15.727,0.297
15.72669,-1.313
15.72639,-0.316
15.72608,0.932
15.72578,0.221
15.72547,-0.725
15.72516,-0.387
15.72486,-0.628
15.72455,-2.616
15.72425,-3.049
15.72394,-1.629
15.72364,-0.777
15.72333,-0.445
15.72303,-1.01
15.72272,-1.07
15.72242,0.585
15.72211,-0.214
15.7218,-1.563
15.7215,-2.156
15.72119,-1.107
15.72089,1.669
15.72058,2.102
15.72028,1.538
15.71997,0.144
15.71967,-1.529
15.71936,-2.016
15.71906,-2.666
15.71875,-3.595
15.71844,-2.135
15.71814,-0.59
15.71783,-1.198
15.71753,-0.24
15.71722,0.949
15.71692,0.761
15.71661,0.494
15.71631,0.334
15.716,0.175
15.7157,-0.555
15.71539,-2.563
15.71508,-3.488
15.71478,-3.835
15.71447,-3.722
15.71417,-2.527
15.71386,-1.86
15.71356,-3.912
15.71325,-5.755
15.71295,-3.894
15.71264,-1.46
15.71234,-0.386
15.71203,0.223
15.71172,2.283
15.71142,2.99
15.71111,1.408
15.71081,-1.378
15.7105,-2.513
15.7102,-2.871
15.70989,-2.37
15.70959,-2.336
15.70928,-3.255
15.70898,-4.423
15.70867,-5.145
15.70836,-5.504
15.70806,-6.58
15.70775,-7.761
15.70745,-5.432
15.70714,-5.138
15.70684,-5.689
15.70653,-5.391
15.70623,-4.417
15.70592,-3.308
15.70562,-2.61
15.70531,-1.26
15.705,-0.498
15.7047,-0.258
15.70439,-1.008
15.70409,-3.495
15.70378,-4.297
15.70348,-3.354
15.70317,-4.179
15.70287,-5.21
15.70256,-3.504
15.70225,-1.453
15.70195,0.244
15.70164,-0.232
15.70134,-1.143
15.70103,-0.895
15.70073,-0.548
15.70042,-0.578
15.70012,-0.132
15.69981,0.451
15.69951,-0.671
15.6992,-2.308
15.69889,-2.646
15.69859,-0.828
15.69828,-1.495
15.69798,-1.126
15.69767,-1.352
15.69737,-2.887
15.69706,-2.813
15.69676,-1.501
15.69645,-1.771
15.69615,-2.238
15.69584,-2.63
15.69553,-1.769
15.69523,-1.431
15.69492,-3.097
15.69462,-3.231
15.69431,-3.849
15.69401,-4.368
15.6937,-4.592
15.6934,-3.071
15.69309,-2.187
15.69279,-2.744
15.69248,-2.065
15.69217,-1.504
15.69187,-1.857
15.69156,-3.164
15.69126,-5.723
15.69095,-5.004
15.69065,-2.523
15.69034,-2.966
15.69004,-4.142
15.68973,-3.744
15.68943,-2.713
15.68912,-1.94
15.68881,-1.127
15.68851,-1.77
15.6882,-1.711
15.6879,-1.25
15.68759,-1.3
15.68729,-2.551
15.68698,-2.602
15.68668,-0.845
15.68637,0.263
15.68607,0.102
15.68576,-0.326
15.68545,2.01
15.68515,3.919
15.68484,4.346
15.68454,1.848
15.68423,-0.966
15.68393,-0.009
15.68362,1.884
15.68332,2.728
15.68301,2.997
15.68271,2.958
15.6824,1.275
15.68209,-0.572
15.68179,-2.1
15.68148,-2.197
15.68118,-2.333
15.68087,-1.051
15.68057,0.49
15.68026,0.916
15.67996,0.158
15.67965,-0.993
15.67935,-1.698
15.67904,-2.61
15.67873,-3.83
15.67843,-3.493
15.67812,-1.571
15.67782,-2.247
15.67751,-2.227
15.67721,-0.337
15.6769,-0.213
15.6766,0.184
15.67629,0.463
15.67599,-1.879
15.67568,-3.512
15.67537,-4.23
15.67507,-3.593
15.67476,-3.348
15.67446,-2.308
15.67415,-2.189
15.67385,-3.458
15.67354,-2.228
15.67324,-0.371
15.67293,-0.437
15.67263,-0.912
15.67232,-1.388
15.67201,-2.162
15.67171,-2.901
15.6714,-2.191
15.6711,-3.072
15.67079,-2.603
15.67049,-0.315
15.67018,0.522
15.66988,0.317
15.66957,-1.029
15.66927,-1.778
15.66896,-1.392
15.66865,-1.872
15.66835,-2.38
15.66804,-1.442
15.66774,-2.05
15.66743,-2.778
15.66713,-2.206
15.66682,-2.321
15.66652,-2.812
15.66621,-2.747
15.66591,-2.846
15.6656,-3.8
15.66529,-4.236
15.66499,-5.308
15.66468,-5.449
15.66438,-3.164
15.66407,-2.338
15.66377,-2.328
15.66346,-2.601
15.66316,-2.938
15.66285,-3.396
15.66255,-3.453
15.66224,-3.346
15.66193,-4.287
15.66163,-3.44
15.66132,-1.64
15.66102,-1.096
15.66071,-1.436
15.66041,-3.546
15.6601,-5.395
15.6598,-6.294
15.65949,-4.175
15.65919,-1.902
15.65888,-1.94
15.65857,-2.973
15.65827,-3.979
15.65796,-3.78
15.65766,-4.029
15.65735,-5.089
15.65705,-3.87
15.65674,-3.08
15.65644,-2.444
15.65613,-2.109
15.65583,-1.496
15.65552,-1.454
15.65521,-2.339
15.65491,-4.202
15.6546,-5.487
15.6543,-4.48
15.65399,-2.348
15.65369,-1.055
15.65338,-0.344
15.65308,0.667
15.65277,0.611
15.65247,-1.664
15.65216,-3.002
15.65185,-2.706
15.65155,-2.494
15.65124,-2.865
15.65094,-3.24
15.65063,-3.298
15.65033,-2.042
15.65002,-0.698
15.64972,-1.118
15.64941,-0.645
15.64911,-2.116
15.6488,-4.352
15.64849,-3.662
15.64819,-0.874
15.64788,2.232
15.64758,2.364
15.64727,1.29
15.64697,0.122
15.64666,-0.696
15.64636,-0.628
15.64605,0.625
15.64575,1.723
15.64544,1.194
15.64513,-0.31
15.64483,-0.692
15.64452,-0.357
15.64422,0.533
15.64391,0.924
15.64361,0.663
15.6433,1.136
15.643,0.809
15.64269,0.219
15.64239,0.558
15.64208,-0.02
15.64177,-1.333
15.64147,-1.055
15.64116,0.432
15.64086,1.259
15.64055,3.954
15.64025,3.862
15.63994,3.264
15.63964,3.359
15.63933,3.257
15.63903,1.492
15.63872,-1.536
15.63841,-2.755
15.63811,-2.565
15.6378,-1.517
15.6375,-0.92
15.63719,-2.057
15.63689,-3.739
15.63658,-4.621
15.63628,-6.028
15.63597,-5.561
15.63567,-2.448
15.63536,-2.615
15.63505,-4.16
15.63475,-4.082
15.63444,-3.836
15.63414,-3.01
15.63383,-2.544
15.63353,-4.465
15.63322,-5.299
15.63292,-4.925
15.63261,-5.435
15.6323,-3.738
15.632,-0.758
15.63169,0.803
15.63139,0.35
15.63108,-0.395
15.63078,0.296
15.63047,-1.145
15.63017,-1.758
15.62986,-0.714
15.62956,-0.233
15.62925,0.287
15.62894,1.291
15.62864,0.292
15.62833,-1.649
15.62803,-2.103
15.62772,-3.263
15.62742,-2.755
15.62711,-2.213
15.62681,-2.211
15.6265,-1.592
15.6262,-1.405
15.62589,-1.997
15.62558,-2.319
15.62528,-1.488
15.62497,-1.848
15.62467,-2.841
15.62436,-1.184
15.62406,-0.82
15.62375,-1.114
15.62345,-0.607
15.62314,0.943
15.62284,1.616
15.62253,0.111
15.62222,-2.067
15.62192,-2.669
15.62161,-2.34
15.62131,-2.296
15.621,-3.814
15.6207,-5.355
15.62039,-6.092
15.62009,-4.361
15.61978,-1.919
15.61948,-1.053
15.61917,-0.806
15.61886,-1.316
15.61856,-1.323
15.61825,-1.028
15.61795,-0.874
15.61764,-1.143
15.61734,-2.114
15.61703,-3.563
15.61673,-3.846
15.61642,-4.174
15.61612,-3.456
15.61581,-1.444
15.6155,-0.471
15.6152,-0.828
15.61489,-0.829
15.61459,-0.326
15.61428,-0.11
15.61398,0.202
15.61367,-1.907
15.61337,-3.562
15.61306,-4.038
15.61276,-4.083
15.61245,-1.926
15.61214,-0.847
15.61184,-0.986
15.61153,-0.202
15.61123,0.66
15.61092,-0.792
15.61062,-3.23
15.61031,-2.76
15.61001,-1.114
15.6097,-0.566
15.6094,-0.579
15.60909,0.445
15.60878,1.552
15.60848,1.798
15.60817,-0.075
15.60787,-1.296
15.60756,-1.428
15.60726,-1.49
15.60695,-1.376
15.60665,-1.064
15.60634,-0.862
15.60604,-1.454
15.60573,-2.873
15.60542,-3.535
15.60512,-2.844
15.60481,-3.272
15.60451,-3.638
15.6042,-2.042
15.6039,-1.119
15.60359,-2.945
15.60329,-3.977
15.60298,-3.521
15.60268,-3.6
15.60237,-3.858
15.60206,-3.525
15.60176,-3.249
15.60145,-2.692
15.60115,-1.921
15.60084,-2.234
15.60054,-3.636
15.60023,-5.176
15.59993,-4.359
15.59962,-2.531
15.59932,-1.529
15.59901,-0.405
15.5987,-1.149
15.5984,-1.08
15.59809,-1.709
15.59779,-1.848
15.59748,-2.055
15.59718,-2.347
15.59687,-0.155
15.59657,2.397
15.59626,2.057
15.59596,-0.001
15.59565,-1.54
15.59534,-2.777
15.59504,-2.84
15.59473,-0.755
15.59443,0.229
15.59412,-0.1
15.59382,0.519
15.59351,2.337
15.59321,1.984
15.5929,0.613
15.5926,-1.142
15.59229,-2.468
15.59198,-2.748
15.59168,-2.896
15.59137,-3.074
15.59107,-3.43
15.59076,-3.576
15.59046,-3.652
15.59015,-4.871
15.58985,-6.024
15.58954,-6.274
15.58924,-5.707
15.58893,-3.955
15.58862,-2.134
15.58832,-0.611
15.58801,0.621
15.58771,-0.134
15.5874,-1.166
15.5871,-1.419
15.58679,-1.165
15.58649,0.531
15.58618,1.144
15.58588,0.379
15.58557,-1.515
15.58526,-3.289
15.58496,-2.987
15.58465,-0.869
15.58435,-0.009
15.58404,-2.413
15.58374,-4.872
15.58343,-4.849
15.58313,-4.525
15.58282,-3.702
15.58252,-3.764
15.58221,-1.917
15.5819,-0.11
15.5816,-0.233
15.58129,0.171
15.58099,-1.546
15.58068,-2.867
15.58038,-3.051
15.58007,-1.904
15.57977,0.212
15.57946,-0.152
15.57916,-0.552
15.57885,-1.041
15.57854,-1.38
15.57824,-2.408
15.57793,-3.262
15.57763,-2.952
15.57732,-2.416
15.57702,-2.263
15.57671,-3.476
15.57641,-5.859
15.5761,-6.6
15.5758,-6.509
15.57549,-7.029
15.57518,-7.497
15.57488,-7.387
15.57457,-6.966
15.57427,-6.23
15.57396,-3.1
15.57366,-1.396
15.57335,-2.395
15.57305,-2.492
15.57274,-2.774
15.57244,-4.269
15.57213,-5.068
15.57182,-5.712
15.57152,-5.332
15.57121,-4.283
15.57091,-4.824
15.5706,-4.604
15.5703,-4.812
15.56999,-4.822
15.56969,-3.653
15.56938,-3.484
15.56908,-4.205
15.56877,-4.299
15.56846,-4.33
15.56816,-3.913
15.56785,-4.086
15.56755,-5.093
15.56724,-4.867
15.56694,-4.753
15.56663,-5.102
15.56633,-5.44
15.56602,-6.051
15.56571,-5.114
15.56541,-2.694
15.5651,-1.282
15.5648,-0.502
15.56449,-0.609
15.56419,-0.759
15.56388,-0.508
15.56358,-1.652
15.56327,-2.214
15.56297,-2.936
15.56266,-2.411
15.56235,-0.137
15.56205,0.943
15.56174,0.813
15.56144,2.541
15.56113,3.148
15.56083,2.299
15.56052,1.927
15.56022,1.956
15.55991,2.059
15.55961,2.991
15.5593,3.363
15.55899,3.451
15.55869,3.586
15.55838,4.199
15.55808,2.887
15.55777,1.295
15.55747,1.552
15.55716,0.778
15.55686,-0.335
15.55655,-1.151
15.55625,-1.891
15.55594,-2.841
15.55563,-2.233
15.55533,-0.586
15.55502,0.026
15.55472,-0.647
15.55441,-2.158
15.55411,-2.944
15.5538,-3.161
15.5535,-3.581
15.55319,-3.343
15.55289,-2.477
15.55258,-2.363
15.55227,-0.985
15.55197,-0.736
15.55166,-1.035
15.55136,-1.121
15.55105,-0.983
15.55075,-0.899
15.55044,-0.596
15.55014,-0.583
15.54983,-0.363
15.54953,-1.081
15.54922,-0.953
15.54891,0.5
15.54861,0.943
15.5483,0.731
15.548,0.477
15.54769,1.419
15.54739,0.399
15.54708,-0.816
15.54678,-1.776
15.54647,-1.223
15.54617,1.053
15.54586,2.903
15.54555,2.597
15.54525,1.03
15.54494,-0.539
15.54464,-1.702
15.54433,-0.698
15.54403,-0.625
15.54372,-1.449
15.54342,0.858
15.54311,3.433
15.54281,5.614
15.5425,4.797
15.54219,2.465
15.54189,0.477
15.54158,-1.251
15.54128,-1.269
15.54097,0.392
15.54067,1.586
15.54036,2.841
15.54006,3.809
15.53975,4.088
15.53945,3.121
15.53914,2.189
15.53883,1.584
15.53853,0.866
15.53822,-0.933
15.53792,-2.269
15.53761,-2.467
15.53731,-3.978
15.537,-4.723
15.5367,-4.361
15.53639,-4.026
15.53609,-3.03
15.53578,-0.979
15.53547,-1.298
15.53517,-2.19
15.53486,-1.866
15.53456,-1.201
15.53425,-0.519
15.53395,0.266
15.53364,1.103
15.53334,0.231
15.53303,-0.255
15.53273,-0.965
15.53242,-1.717
15.53211,-1.864
15.53181,-3.746
15.5315,-3.72
15.5312,-2.054
15.53089,-3.132
15.53059,-3.766
15.53028,-2.677
15.52998,-0.818
15.52967,0.488
15.52937,0.173
15.52906,0.293
15.52875,0.923
15.52845,1.054
15.52814,-0.242
15.52784,-2.618
15.52753,-4.958
15.52723,-6.036
15.52692,-5.578
15.52662,-3.953
15.52631,-2.237
15.52601,-1.062
15.5257,-0.067
15.52539,-1.151
15.52509,-2.297
15.52478,-1.906
15.52448,-1.819
15.52417,-2.574
15.52387,-2.104
15.52356,-3.504
15.52326,-4.33
15.52295,-2.264
15.52265,-0.253
15.52234,0.929
15.52203,1.926
15.52173,1.274
15.52142,0.003
15.52112,-2.614
15.52081,-3.464
15.52051,-1.94
15.5202,-0.921
15.5199,-1.626
15.51959,-2.283
15.51929,-2.089
15.51898,-2.689
15.51867,-2.771
15.51837,-1.773
15.51806,-0.276
15.51776,-0.599
15.51745,-1.953
15.51715,-1.291
15.51684,-0.543
15.51654,-0.08
15.51623,-0.093
15.51593,-1.219
15.51562,-1.153
15.51531,-2.878
15.51501,-3.764
15.5147,-2.298
15.5144,-2.801
15.51409,-2.827
15.51379,-2.813
15.51348,-3.127
15.51318,-1.852
15.51287,0.14
15.51257,0.569
15.51226,-0.7
15.51195,-0.867
15.51165,-1.491
15.51134,-2.415
15.51104,-0.905
15.51073,-0.154
15.51043,-0.719
15.51012,0.068
15.50982,0.073
15.50951,-1.149
15.50921,-1.137
15.5089,0.026
15.50859,-0.123
15.50829,-0.7
15.50798,-1.143
15.50768,-2.26
15.50737,-2.925
15.50707,-3.468
15.50676,-4.042
15.50646,-3.965
15.50615,-2.615
15.50585,-0.636
15.50554,-0.184
15.50523,0.21
15.50493,0.264
15.50462,-0.021
15.50432,-0.257
15.50401,-0.572
15.50371,-2.795
15.5034,-5.388
15.5031,-6.772
15.50279,-5.05
15.50249,-3.394
15.50218,-3.652
15.50187,-4.334
15.50157,-4.449
15.50126,-4.209
15.50096,-2.161
15.50065,-1.421
15.50035,-2.028
15.50004,-1.866
15.49974,-2.17
15.49943,-2.022
15.49912,-1.951
15.49882,-2.773
15.49851,-3.518
15.49821,-4.474
15.4979,-3.965
15.4976,-2.438
15.49729,-1.43
15.49699,-2.739
15.49668,-4.439
15.49638,-4.067
15.49607,-3.287
15.49576,-1.746
15.49546,-0.011
15.49515,0.554
15.49485,0.929
15.49454,0.307
15.49424,-0.567
15.49393,-0.64
15.49363,-0.519
15.49332,-0.734
15.49302,-0.973
15.49271,-1.891
15.4924,-2.236
15.4921,-0.961
15.49179,-2.062
15.49149,-2.961
15.49118,-2.696
15.49088,-2.345
15.49057,-2.502
15.49027,-3.709
15.48996,-2.894
15.48966,-2.623
15.48935,-2.628
15.48904,-1.463
15.48874,-0.766
15.48843,-1.03
15.48813,-2.886
15.48782,-3.783
15.48752,-4.241
15.48721,-5.803
15.48691,-6.113
15.4866,-6.39
15.4863,-6.69
15.48599,-8.033
15.48568,-8.449
15.48538,-5.725
15.48507,-2.598
15.48477,0.203
15.48446,0.058
15.48416,-0.312
15.48385,0.122
15.48355,-1.249
15.48324,-2.55
15.48294,-0.126
15.48263,2.367
15.48232,2.856
15.48202,2.121
15.48171,-0.725
15.48141,-1.902
15.4811,-3.081
15.4808,-4.135
15.48049,-2.524
15.48019,-2.139
15.47988,-2.491
15.47958,-3.288
15.47927,-3.119
15.47896,-1.44
15.47866,-1.712
15.47835,-2.521
15.47805,-3.697
15.47774,-4.605
15.47744,-3.75
15.47713,-4.664
15.47683,-5.391
15.47652,-5.219
15.47622,-2.58
15.47591,-0.399
15.4756,-0.237
15.4753,-0.629
15.47499,-1.118
15.47469,0.768
15.47438,2.205
15.47408,1.648
15.47377,1.184
15.47347,2.294
15.47316,3.575
15.47286,3.573
15.47255,2.687
15.47224,2.474
15.47194,2.084
15.47163,0.48
15.47133,-0.703
15.47102,-1.173
15.47072,-1.352
15.47041,-1.08
15.47011,-0.379
15.4698,-0.133
15.4695,-0.422
15.46919,0.642
15.46888,1.567
15.46858,1.623
15.46827,1.673
15.46797,1.86
15.46766,1.698
15.46736,1.102
15.46705,-0.856
15.46675,-3.157
15.46644,-3.64
15.46614,-3.199
15.46583,-2.589
15.46552,-3.145
15.46522,-4.358
15.46491,-5.812
15.46461,-5.41
15.4643,-4.458
15.464,-3.843
15.46369,-3.922
15.46339,-3.39
15.46308,-1.768
15.46278,-2.627
15.46247,-3.809
15.46216,-3.6
15.46186,-4.679
15.46155,-5.594
15.46125,-4.213
15.46094,-3.569
15.46064,-3.962
15.46033,-3.627
15.46003,-1.785
15.45972,0.775
15.45942,1.771
15.45911,-0.23
15.4588,-3.83
15.4585,-5.74
15.45819,-5.231
15.45789,-4.326
15.45758,-2.301
15.45728,-0.936
15.45697,-0.242
15.45667,-0.452
15.45636,-2.149
15.45606,-2.938
15.45575,-1.794
15.45544,-0.853
15.45514,-1.584
15.45483,-2.48
15.45453,-2.209
15.45422,-2.146
15.45392,-2.372
15.45361,-1.731
15.45331,-1.718
15.453,-2.185
15.4527,-2.846
15.45239,-2.227
15.45208,-1.466
15.45178,-2.157
15.45147,-2.144
15.45117,-2.165
15.45086,-2.853
15.45056,-2.58
15.45025,-1.905
15.44995,-2.905
15.44964,-4.415
15.44934,-4.394
15.44903,-3.585
15.44872,-2.587
15.44842,-2.459
15.44811,-2.673
15.44781,-4.356
15.4475,-5.772
15.4472,-5.564
15.44689,-3.626
15.44659,-2.665
15.44628,-3.475
15.44598,-3.796
15.44567,-2.34
15.44536,-0.817
15.44506,-0.823
15.44475,-0.466
15.44445,0.205
15.44414,0.901
15.44384,0.136
15.44353,-0.965
15.44323,-2.806
15.44292,-3.647
15.44262,-2.844
15.44231,-1.572
15.442,-1.3
15.4417,-1.718
15.44139,-3
15.44109,-3.223
15.44078,-2.34
15.44048,-1.119
15.44017,-0.755
15.43987,-0.569
15.43956,-0.375
15.43926,-0.77
15.43895,-2.07
15.43864,-2.427
15.43834,-2.575
15.43803,-3.277
15.43773,-4.421
15.43742,-4.4
15.43712,-2.973
15.43681,-2.815
15.43651,-1.956
15.4362,0.343
15.4359,2.182
15.43559,1.454
15.43528,-0.838
15.43498,-2.429
15.43467,-4.221
15.43437,-4.811
15.43406,-4.181
15.43376,-3.783
15.43345,-3.964
15.43315,-2.229
15.43284,-0.114
15.43253,0.515
15.43223,-0.654
15.43192,-1.338
15.43162,-1.633
15.43131,-1.192
15.43101,-0.198
15.4307,-0.11
15.4304,-1.506
15.43009,-2.12
15.42979,-2.202
15.42948,-1.678
15.42917,-0.8
15.42887,-0.978
15.42856,-1.215
15.42826,-1.289
15.42795,-3.083
15.42765,-4.25
15.42734,-5.604
15.42704,-5.903
15.42673,-4.827
15.42643,-4.03
15.42612,-2.621
15.42581,-1.731
15.42551,-1.389
15.4252,-1.716
15.4249,-2.493
15.42459,-3.278
15.42429,-3.376
15.42398,-2.955
15.42368,-1.962
15.42337,-0.373
15.42307,0.565
15.42276,0.045
15.42245,-0.716
15.42215,-0.242
15.42184,0.354
15.42154,0.46
15.42123,0.08
15.42093,0.724
15.42062,0.423
15.42032,-0.558
15.42001,-0.191
15.41971,0.203
15.4194,0.401
15.41909,0.647
15.41879,2.289
15.41848,2.245
15.41818,1.901
15.41787,2.046
15.41757,1.905
15.41726,0.751
15.41696,0.393
15.41665,1.009
15.41635,0.702
15.41604,-0.352
15.41573,-1.456
15.41543,-2.277
15.41512,-2.408
15.41482,-2.984
15.41451,-3.328
15.41421,-4.877
15.4139,-5.358
15.4136,-4.287
15.41329,-1.705
15.41299,-1.761
15.41268,-2.192
15.41237,-1.049
15.41207,0.409
15.41176,0.626
15.41146,-0.148
15.41115,-0.643
15.41085,-1.414
15.41054,-3.467
15.41024,-5.347
15.40993,-3.965
15.40963,-2.783
15.40932,-3.264
15.40901,-2.017
15.40871,-0.694
15.4084,-1.737
15.4081,-1.995
15.40779,-2.659
15.40749,-3.13
15.40718,-1.95
15.40688,-1.964
15.40657,-0.95
15.40627,1.358
15.40596,2.985
15.40565,3.304
15.40535,3.826
15.40504,3.864
15.40474,0.71
15.40443,-0.833
15.40413,0.703
15.40382,0.967
15.40352,1.176
15.40321,1.393
15.40291,-1.586
15.4026,-3.815
15.40229,-3.867
15.40199,-3.459
15.40168,-2.94
15.40138,-4.252
15.40107,-4.864
15.40077,-3.889
15.40046,-4.327
15.40016,-4.789
15.39985,-4.45
15.39955,-3.028
15.39924,-2.477
15.39893,-1.539
15.39863,0.094
15.39832,0.45
15.39802,-0.573
15.39771,-2.085
15.39741,-2.326
15.3971,-1.629
15.3968,-0.526
15.39649,1.619
15.39619,3.788
15.39588,3.902
15.39557,2.623
15.39527,0.339
15.39496,-2.177
15.39466,-5.165
15.39435,-6.342
15.39405,-4.903
15.39374,-3.573
15.39344,-4.524
15.39313,-3.668
15.39283,-2.569
15.39252,-2.556
15.39221,-1.41
15.39191,-0.465
15.3916,-0.157
15.3913,0.018
15.39099,-1.035
15.39069,-0.92
15.39038,-0.688
15.39008,-0.216
15.38977,1.21
15.38947,2.934
15.38916,2.885
15.38885,1.479
15.38855,-0.109
15.38824,-1.952
15.38794,-2.764
15.38763,-3.818
15.38733,-3.235
15.38702,-0.895
15.38672,1.285
15.38641,2.4
15.38611,2.056
15.3858,-0.403
15.38549,-2.701
15.38519,-2.935
15.38488,-3.108
15.38458,-2.647
15.38427,-2.131
15.38397,-2.17
15.38366,-0.999
15.38336,-0.474
15.38305,-0.516
15.38275,-1.386
15.38244,-1.939
15.38213,-0.131
15.38183,0.837
15.38152,0.714
15.38122,1.449
15.38091,2.125
15.38061,0.898
15.3803,-2.009
15.38,-3.719
15.37969,-1.722
15.37939,-0.13
15.37908,-1.423
15.37877,-2.039
15.37847,-0.644
15.37816,-0.881
15.37786,-1.478
15.37755,-1.675
15.37725,-1.654
15.37694,-1.152
15.37664,-1.371
15.37633,-1.453
15.37603,-0.622
15.37572,0.598
15.37541,1.848
15.37511,1.917
15.3748,1.528
15.3745,1.403
15.37419,1.219
15.37389,-0.607
15.37358,-0.503
15.37328,0.639
15.37297,1.588
15.37267,2.179
15.37236,3.369
15.37205,4.356
15.37175,3.592
15.37144,2.386
15.37114,1.604
15.37083,-0.495
15.37053,-0.509
15.37022,2.166
15.36992,2.961
15.36961,2.664
15.36931,0.836
15.369,-0.999
15.36869,-2.101
15.36839,-2.002
15.36808,-1.145
15.36778,-0.361
15.36747,1.684
15.36717,2.072
15.36686,1.485
15.36656,0.432
15.36625,-0.153
15.36595,0.422
15.36564,0.543
15.36533,0.121
15.36503,0.535
15.36472,1.15
15.36442,0.754
15.36411,-0.137
15.36381,-1.081
15.3635,-1.549
15.3632,0.061
15.36289,-0.799
15.36258,-2.39
15.36228,-1.894
15.36197,-2.741
15.36167,-2.643
15.36136,-3.538
15.36106,-4.12
15.36075,-3.65
15.36045,-4.072
15.36014,-4.726
15.35984,-3.457
15.35953,-1.453
15.35922,-0.889
15.35892,-3.084
15.35861,-4.381
15.35831,-2.695
15.358,-0.354
15.3577,-0.36
15.35739,-1.808
15.35709,-1.804
15.35678,-1.657
15.35648,-3.368
15.35617,-4.606
15.35586,-4.66
15.35556,-4.581
15.35525,-3.002
15.35495,-0.226
15.35464,1.442
15.35434,1.598
15.35403,2.172
15.35373,3.538
15.35342,3.513
15.35312,0.88
15.35281,-1.66
15.3525,-2.745
15.3522,-2.448
15.35189,-1.858
15.35159,-2.933
15.35128,-3.176
15.35098,-2.201
15.35067,-0.778
15.35037,-0.892
15.35006,-0.692
15.34976,-1.212
15.34945,-2.048
15.34914,-1.2
15.34884,-1.909
15.34853,-1.679
15.34823,-0.83
15.34792,0.022
15.34762,0.533
15.34731,0.947
15.34701,0.649
15.3467,0.078
15.3464,-0.781
15.34609,-1.339
15.34578,-2.018
15.34548,-2.559
15.34517,-1.983
15.34487,-1.958
15.34456,-2.197
15.34426,-3.449
15.34395,-4.108
15.34365,-2.525
15.34334,-1.172
15.34304,-1.485
15.34273,-1.93
15.34242,-0.718
15.34212,-1.414
15.34181,-4.419
15.34151,-5.534
15.3412,-4.697
15.3409,-3.901
15.34059,-3.753
15.34029,-4.713
15.33998,-5.365
15.33968,-4.828
15.33937,-4.918
15.33906,-2.56
15.33876,-0.852
15.33845,-1.221
15.33815,-1.51
15.33784,-1.77
15.33754,-1.704
15.33723,-2.301
15.33693,-2.322
15.33662,-2.46
15.33632,-2.286
15.33601,-1.343
15.3357,-0.455
15.3354,-0.448
15.33509,-0.1
15.33479,0.346
15.33448,-0.138
15.33418,0.307
15.33387,1.066
15.33357,0.065
15.33326,-0.901
15.33296,-1.768
15.33265,-4.046
15.33234,-3.57
15.33204,-1.907
15.33173,-1.559
15.33143,-2.708
15.33112,-3.573
15.33082,-3.302
15.33051,-1.338
15.33021,0.515
15.3299,0.206
15.3296,0.728
15.32929,0.857
15.32898,-0.096
15.32868,0.646
15.32837,0.893
15.32807,-0.139
15.32776,-0.515
15.32746,-0.647
15.32715,-0.101
15.32685,-0.271
15.32654,-1.97
15.32624,-3.846
15.32593,-3.18
15.32562,-3.295
15.32532,-4.344
15.32501,-2.736
15.32471,-1.943
15.3244,-1.053
15.3241,-1.621
